"";"name";"address";"city";"postal_code";"zone";"food";"food_sample";"ambient";"keywords";"menu";"target";"score";"opinions_count";"price";"opinions_count_log";"weekly_hours";"open_lunch";"open_dinner";"open_weekend";"latitude";"longitude";"dist_centre_km";"renda_mitjana_bruta"
"1712";"RESTAURANTE LA MONTIEL 37";"Carrer de Viladomat, 37";"Barcelona";"08015";"Sant Antoni";"De fusión, Mediterránea";"Ensalada de quinoa, hojas variadas, verduras braseadas, nueces y cebolla caramelizada. Huevo poché con parmentier trufado, panceta y salsa de oporto. Lomo de bacalao con crema de berenjena escalivada y tiras de pimiento rojo asado. Hamburguesa vegetal. Curry de calamares y verduras. Solomillo ibérico con salsa de mostaza y patatas Pont Neuf.";"Bien calidad-precio, Con encanto, Romántico.";"Música y copas, Terraza (12 pax), Amantes del vino, Abierto en domingo, Acceso movilidad reducida.";"Unknown";"Para amigos, Para cenas empresa, Para grupos.";8,4;980;30;6,88857245956536;60;TRUE;TRUE;TRUE;41,376683;2,1610933;1,37293479809886;40775
"1713";"RESTAURANTE NANAYA 22@";"Avinguda Diagonal, 173";"Barcelona";"08018";"Poblenou";"Japonesa";"Sushi. Sashimi. Uramaki. Gyozas. Yakisoba. Kushiyaki. Hamburguesa de carne wagyu. Carne wagyu a la piedra.";"Original, Informal, Bien calidad-precio, Actual.";"Acceso movilidad reducida, Ticket restaurant, Cheque Gourmet, Sodexo.";"Menú para grupos";"Para amigos, Para cenas empresa, Para grupos.";8,4;1610;20;7,38461038317697;42;TRUE;TRUE;TRUE;41,404967;2,1945963;2,86091837208551;40663
"1714";"RESTAURANTE AL WAHA";"Carrer de Verdi, 16";"Barcelona";"08012";"Gràcia";"Vegetariana, Libanesa";"Falafel. Mutabal. Hummus. Tabulé. Shish tawok. KEfta. Shawarma de cordero, pollo o ternera. Cuscús. Warak einab.";"Informal.";"Cocina Non Stop, Comida para llevar, Abierto en domingo, Comida a domicilio.";"Menú para grupos";"Para jóvenes.";8,4;750;20;6,62140565176413;88,5;TRUE;TRUE;TRUE;41,4034732;2,1573256;2,1215015331941;43031
"1715";"RESTAURANTE COLOM DUPLICADO";"Rambla del Poblenou, 56";"Barcelona";"08005";"Poblenou";"Catalana, Marisquería, Mediterránea, Regional española";"Unknown";"Original, Informal, Clásico.";"Unknown";"Carta a precio fijo";"Para grupos, Para amigos, Para ir con niños, Para familias.";8,4;2805;20;7,93951526066241;0;FALSE;FALSE;FALSE;41,400387;2,2023554;3,07840120389264;46826
"1716";"RESTAURANTE RESTAURANT BAR TERRASSA 4 CAPELLANS";"Carrer dels Capellans, 4";"Barcelona";"08002";"Centro, El Gòtic";"Tapas, Mediterránea";"Hamburguesa de ternera. Hummus de aguacate. Ensalada rusa con ventresca. Chipirones a la plancha con escabeche de algas y pimientos del Padrón...";"Bien calidad-precio, Actual.";"Terraza Top, Música y copas, Terraza, Más reservados, Cocina Non Stop, Platos para celíacos, Apto para mascotas (En la terraza), Abierto en domingo, Situado en un hotel.";"Menú infantil, Menú para grupos";"Para negocios.";8,4;236;20;5,46806014113513;105;TRUE;TRUE;TRUE;41,3848022;2,1750684;0,481716052911615;33754
"1717";"RESTAURANTE BODEGA SALVAT";"Carrer d'Andalusia, 2";"Barcelona";"08014";"Sants";"Tapas, Casera, Mediterránea, Tradicional";"Patatas bravas. Embutidos ibéricos. Buñuelos de bacalao. Croquetas de jamón. Anchoas. Zamburiñas. Piparras. Empanadillas. Langostines. Chipirones. Morros.";"Original, Emblemático, Informal, Tradicional, Bien calidad-precio, Con encanto, Están de moda.";"Bodega bar, Vistas, Estrella Michelin, Terraza, Donde ver fútbol, Cocina Non Stop, Platos para celíacos, Económico, Acceso movilidad reducida, Después medianoche.";"Unknown";"Para grupos, Para despedidas , Para negocios, Para ir con niños, Para jóvenes, Para familias.";8,4;697;30;6,54821910276237;61;TRUE;FALSE;TRUE;41,3711617;2,1344637;3,45963330253257;37443
"1718";"RESTAURANTE CAN CISA - BAR BRUTAL";"Carrer de la Princesa, 14";"Barcelona";"08003";"Centro, Born-La Ribera";"Tapas, Platillos y medias raciones";"Terrina de foie a la veneciana. Lomo de sardina ahumada con manzana y trompetas de la muerte. Tartar de buey con salsa cipriani. Burrata artesana con salmón ahumado, hueva de trucha y salsa de eneldo. Ventresca Brutal de atún. Bocadillo de salchicha con queso, speck y mayonesa japonesa.";"Informal, Están de moda.";"Bodega bar, Cocina Non Stop, Amantes del vino, Después medianoche.";"Unknown";"Unknown";8,4;913;30;6,81783057145415;63;TRUE;TRUE;TRUE;41,3848496;2,1799193;0,854331044501583;34389
"1719";"RESTAURANTE MENUDO PAU";"Plaça Sant Vicenç de Sarrià, 2";"Barcelona";"08017";"Sarrià-Pedralbes";"Tapas, Hamburguesas, Internacional, Italiana, Mediterránea";"Copas de vino. Copas de cerveza. Spritz. Moscow mule. Mojito. Vodka lemon. Caipiriñha. Negroni. Gin tonic";"Con encanto, Moderno y fashion.";"Terraza.";"Unknown";"Para grupos, Para amigos, Para familias.";8,4;27;20;3,3322045101752;94;TRUE;TRUE;TRUE;41,3972396;2,12403;4,01270536002526;107513
"1720";"RESTAURANTE EL RACÓ DE GRACIA";"Carrer de Berga, 14";"Barcelona";"08012";"Gràcia";"Castellana, Catalana";"Pies de cerdo. Boquerones. Berenjena rellena con carne. Champiñones. Fideos. Pollo rebozado. Ensalada de atún. Espaguetis al pesto. Calamares fritos";"Informal, Bien calidad-precio.";"Brunch, Económico, Comida para llevar, Ticket restaurant (tarjeta).";"Unknown";"Para grupos, Para amigos, Para jóvenes.";8,4;120;20;4,79579054559674;48;TRUE;FALSE;TRUE;41,4005497;2,1531433;2,06889215689926;43031
"1721";"RESTAURANTE RACÓ D'EN PAT";"Travessera de les Corts, 298";"Barcelona";"08029";"Les Corts";"Caracoles, Mediterránea";"Habitas salteadas con jamón y menta fresca. Paella marinera. Fideuá. Butifarra de Agramunt con judías blancas. Carpaccio de ternera con vinagreta de mostaza y virutas de parmesano. Solomillo de buey con setas salteadas. Steak tartar de ternera. Confit de pato con manzana glaseada. Dúo de carpaccio y salmón con aceite de finas hierbas. Ventresca de atún a la Donosti.";"Actual.";"Donde ver fútbol, Comida para llevar, Comida a domicilio, Acceso movilidad reducida, Ticket restaurant, Cheque Gourmet.";"Menú noche";"Para amigos, Para grupos, Para ir con niños, Para familias.";8,4;236;20;5,46806014113513;44;TRUE;FALSE;TRUE;41,3875675;2,1368286;2,77948939350911;50009
"1722";"RESTAURANTE UPPER LOUNGE BAR";"Passeig de Manuel Girona, 7-21";"Barcelona";"08034";"Sarrià-Pedralbes";"Internacional, Japonesa, Mediterránea";"Habitas baby con jamón ibérico y butifarra de Perol. Calamares a la plancha con parmentier de patata. Canelones de rabo de buey con cremoso de trufa. Ensalada de cangrejo y langostinos. Nigiri de queso brie con nueces y salsa de anguila. Churrasco gallego al Josper. Rodaballo a la plancha con tartar de escalibada.";"Clásico, Actual.";"Terraza Top, Terraza, Gastrobar.";"Unknown";"Para amigos, Para grupos.";8,4;942;42,5;6,84906628263346;94;TRUE;TRUE;TRUE;41,3906678;2,1224622;3,99942998398927;104963
"1723";"RESTAURANTE MALASANG";"Carrer del Comte Borrell, 148";"Barcelona";"08015";"Eixample Esquerre";"Tapas, Internacional, Mediterránea";"Patatas taramana. Surtido croquetas. Hummus de la casa. Huevos rotos. Calamarcitos a la andaluza con mayonesa de anchoas. Pimientos de Padrón. Morro frito de la casa. Tempura de verduras de temporada. Steak tartar de filete de ternera.";"Informal, Actual.";"Terraza, Económico, Comida para llevar, Abierto en domingo.";"Unknown";"Para amigos, Para grupos, Para jóvenes.";8,4;1607;20;7,38274644973891;80;TRUE;TRUE;TRUE;41,3781097;2,1616964;1,21330360156118;40775
"1724";"RESTAURANTE ASPIC";"Carrer del Doctor Ferran, 23";"Barcelona";"08034";"Les Corts";"Sana, Carnes, Pescados, Embutidos, Mediterránea";"Ensaladilla rusa. Steak tartar. Calamares a la romana. Foie. Carnes. Fingers de pollo. Torreznos. Ensalada de pollo y manzana. Bravas. Calamares encebollados";"Clásico.";"Terraza, Comida para llevar, Abierto en domingo, Acceso movilidad reducida.";"Unknown";"Para grupos.";8,4;260;30;5,56452040732269;78,5;TRUE;TRUE;TRUE;41,38907;2,122722;3,96358910655295;104963
"1725";"RESTAURANTE BODEGA JOAN";"Carrer del Rosselló, 164";"Barcelona";"08036";"Eixample Esquerre";"Mediterránea";"Pan de cristal con tomate. Anchoas del Cantabrico. Chocos a la andaluza. Sepia a la plancha. Bomba picante. Almendras marcona a la sal. Pinchos morunos. Solomillo de ternera a la brasa. Paella de marisco. Picanha brasileña. Arroz negro.";"Informal, Tradicional, Rústico, Clásico, Con encanto.";"Bodega bar.";"Unknown";"Para grupos, Para amigos, Para jóvenes, Para familias.";8,4;6955;30;8,84735987547417;90;TRUE;TRUE;TRUE;41,3917146;2,1555005;1,32744248825087;53717
"1726";"RESTAURANTE CANALLA";"Carrer Església, 13";"Sabadell";"08201";"Alrededores";"Mediterránea";"Tapas. Bravas. Huevos estrellados con jamón. Fritura de pescado. Surtido de croquetas. Gambas al ajillo. Pimientos. Entrecot. Fingers de pollo. Calamares con verduras";"Informal, Bien calidad-precio, Con encanto, Moderno y fashion.";"Terraza Top, Vistas, Brunch, Económico, Comida para llevar, Abierto en domingo, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para grupos, Para amigos, Para jóvenes.";8,4;2736;20;7,91461770904068;58;TRUE;FALSE;TRUE;41,5469034;2,1083832;18,5298816859079;46503
"1727";"RESTAURANTE L'HAVANA";"Carrer del Lleó, 1";"Barcelona";"08001";"Centro, El Raval";"Catalana, De mercado";"La ensalada catalana con fiambre. Nuestra ensalada rusa. Espinacas con secas y panceta. Berenjenas rebozadas. Redondo de ternera rustido. Atún fresco a la brasa. Albóndigas con sepia. Butifarra con un toque picante. Parrillada de pescado.";"Tradicional.";"Unknown";"Unknown";"Unknown";8,4;548;30;6,30809844150953;27,5;TRUE;TRUE;TRUE;41,3819705;2,1650283;0,702070152299938;27000
"1728";"RESTAURANTE PETIT BALLET";"Carrer de Viladomat, 28";"Barcelona";"08015";"Eixample Esquerre";"Castellana, Catalana";"Ensaladilla rusa. Lacon. Puddin especial de la casa. Cordero con patatas. Torreznos. Bacalao. Flan con nata. Arroz a la marinera. Pulpo a la gallega. Mejillones";"Informal, Bien calidad-precio.";"Terraza, Brunch, Comida para llevar, Abierto en domingo, Acceso movilidad reducida.";"Unknown";"Para grupos, Para amigos, Para jóvenes.";8,4;266;20;5,58724865840025;54;TRUE;FALSE;TRUE;41,3812738;2,1552112;1,39740392265028;40775
"1729";"RESTAURANTE PEZ BOMBA";"Carrer 13, 2";"Castelldefels";"08860";"Alrededores";"Arroces, Pescados, Marinera, Mediterránea, Paella";"Ceviche de lubina con cítricos frescos, arroz meloso de mariscos, calamares a la brasa con alioli suave, tataki de atún rojo con sésamo, pulpo a la parrilla con puré de boniato, fideuá negra con alioli de ajo negro, tartar de salmón con aguacate y mango.";"Informal.";"Terraza, Brunch, Comida para llevar, Abierto en domingo, Comida a domicilio.";"Unknown";"Para grupos, Para familias.";8,4;1125;30;7,02642680869964;36;TRUE;TRUE;TRUE;41,2656265;1,9852638;20,5257742983427;49096,9785191956
"1730";"RESTAURANTE SAL MAR";"Passeig Marítim de la Barceloneta, s/n";"Barcelona";"08003";"La Barceloneta";"Tapas, Arroces, Mediterránea, Paella, Wok";"Fideuá con almejas. Solomillo de buey con espárragos y hortalizas. Chips de yuca, calabaza y plátano macho. Rollitos vietnamitas de langostino con salsa agridulce. Ensalada verde con brócoli, calabacín, puerro, judía verde, wakame, pasas y nueces. Calamarcitos a la plancha con wok de fideos de soja.";"Informal, Actual.";"Terraza Top, Vistas, Terraza (en la playa), Platos para celíacos, Abierto en domingo, Mesas redondas, Acceso movilidad reducida, Video, Después medianoche, Ticket restaurant.";"Menú infantil, Menú para grupos";"Para amigos, Para grupos, Para ir con niños, Para familias.";8,4;4092;42,5;8,3170334764924;40;TRUE;FALSE;TRUE;41,3789393;2,1921639;2,04971006077251;34389
"1731";"RESTAURANTE CASA ALFONSO";"Carrer de Roger de Llúria, 6";"Barcelona";"08010";"Centro, Eixample Dret";"Ibéricos, Tapas, Bocadillos, Carnes, Embutidos";"Tartar de escalibada con anchoas del Cantábrico. Jamón ibérico de bellota. Cecina de León. Salmón noruego. Huevos fritos con virutas de foie de Celler. Magret de pato con manzana caramelizada. Filete de buey de Asturias. Costillas de cordero de Teruel. Pies de cerdo de Salamanca.";"Emblemático, Informal, Tradicional, Con encanto.";"Terraza (con estufa - 20 pax), Cocina Non Stop, Amantes del vino, Mesas redondas, Después medianoche, Ticket restaurant, Cheque Gourmet, Sodexo.";"Menú degustación , Menú para grupos";"Para grupos, Para cenas empresa, Para amigos, Para familias.";8,4;4197;30;8,34236350038058;94;TRUE;TRUE;TRUE;41,3900989;2,1730614;0,424468156689311;60638
"1732";"RESTAURANTE BOUQUET (LES CORTS)";"Carrer de Déu i Mata, 70";"Barcelona";"08029";"Les Corts";"Mediterránea";"Bravas. Pastel de zanahoria. Pasta al pesto. Pastel de manzana. Pollo con langostinos. Ensalada cesar. Ensalada de lentejas. Churrasco. Torta de escalivada. Lomo. Secreto con compota de manzana";"Informal, Bien calidad-precio.";"Terraza, Brunch, Donde ver fútbol, Económico, Comida para llevar, Comida a domicilio, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para amigos, Para grupos, Para jóvenes, Para familias.";8,4;651;20;6,48004456192665;89;TRUE;TRUE;TRUE;41,390701;2,1396825;2,57354880473898;50009
"1733";"RESTAURANTE NAP MOLINO";"Avinguda del Paral·lel, 94";"Barcelona";"08015";"Sant Antoni, Poble Sec-Montjuïc";"Italiana, Pizzería";"Queso Provolone fundido con pan. Bruschetta de atún. Ensalada de canónigos. Ensalada de rúcula. Calzone. Melanzane alla parmigiana. Crudo Parma. La Cosacca. Marinara. Margherita. Nap. Quattro formaggi. Al filetto. Diavola. Capricciosa. Vegetariana.";"Informal, Actual.";"Terraza Top, Terraza, Económico, Comida para llevar, Abierto en domingo, Comida a domicilio.";"Unknown";"Para amigos, Para grupos, Para ir con niños, Para jóvenes, Para familias.";8,4;361;20;5,89164421182577;70;TRUE;TRUE;TRUE;41,3751983;2,1662452;1,352639100993;40775
"1734";"RESTAURANTE LASUN";"Carrer d' Aragó, 397";"Barcelona";"08013";"Eixample Dret";"Nepalí";"Sopa de brotes de bambú. Bolas de lenteja negra. Badam saadeko. Jhaneko aalu. Salteado en salsa dulce especial con verduras. Veg samaye baji. Momo, empanadilla al vapor de vegetales, pollo, cerdo o cordero. Tacos de cordero marinado en especias autóctono. Pato asado y marinado con ajo, jengibre y salsa chhoyela.";"Original, Exótico.";"Unknown";"Unknown";"Para grupos, Para amigos, Para jóvenes, Para familias.";8,4;172;20;5,15329159449778;42;TRUE;TRUE;TRUE;41,399663;2,1745187;1,45713700432414;40008
"1735";"RESTAURANTE LA FONT DE LES MUSES";"Carrer dels Banys Vells, 18";"Barcelona";"08003";"El Gòtic";"Casera, Catalana";"Paella. Tapa de la casa. Tabla de butifarras. Butifarra con judías. Arroz negro. Lubina a la plancha. Pollo al diablo. Kinder bueno. Butifarra artesanal. Tostada de jamón. Espaguetis con chistorra y huevo";"Informal, Bien calidad-precio.";"Terraza, Brunch, Económico, Comida para llevar, Comida a domicilio, Acceso movilidad reducida.";"Unknown";"Para grupos, Para ir con niños, Para familias.";8,4;393;20;5,97635090929793;56;TRUE;TRUE;TRUE;41,3841297;2,1812753;0,986543000670291;34389
"1736";"RESTAURANTE AD FUNDUM BAR";"Carrer de Riego, 15";"Barcelona";"08014";"Sants";"Tapas, Mediterránea";"Tortilla de patata con pan con tomate. Huevo poché con chips de verdura y queso Camembert. Brochetas de pollo teriyaki. Patatas bravas con salsa brava y alioli. Codillo de jamón asado con puré de calabaza y queso Compte. Tataki de solomillo de vaca con tostadas de cebolla y aceite de trufa. Berenjenas con salsa miso, pipas de calabaza y cebolla encurtida. Bacalao confitado con membrillo y pesto de rúcula. Pastel de espinacas con pasas, ciruelas, nueces y queso de cabra gratinado. Raviolis crujientes de pollo massala o de verdura. Salmón marinado con crema de berenjena, queso crema y tomate seco. Mini burritos de verdura al Cajún. Queso Brie al horno con nueces tostadas y mermelada. Alcachofas confitadas con jamón ibérico y yema de huevo. Patatas estrelladas con salsa de queso casero, huevo y aguacate. Croquetas de carne o de queso Idiazabal con espinacas. Rollito de calabacín con queso Philadelphia, chutney de tomate y aceite de albahaca. Surtido de queso y embutidos con variedad de tostadas y pan con tomate. Nachos con salsa de tomate, aguacate, salsa de queso y crema agria. Nachos con chile con carne, salsa de tomate, aguacate, salsa de queso y crema agria. Nachos con cerdo desmigado, salsa de tomate, aguacate, salsa de queso y crema agria. Crema de garbanzos con papadum. Crema de pimiento rojo, moniato y avellanas. Crema de berenjena, nueces y yogur. Dados de ternera con patata, tomate cherry y salsa chipotle. Rulo de carrillera con parmentier de patata y chips. Alcachofas con crema de parmesano y chips de alcachofas. Brownie de chocolate con nueces, caramelo salado y helado. Tarta de queso con melocotón y lavanda. Carrot cake con helado (sin gluten). Coulant de chocolate sin helado.";"Informal, Bien calidad-precio.";"Terraza, Apto para mascotas, Abierto en domingo, Acceso movilidad reducida, Incorporación.";"Unknown";"Para amigos, Para jóvenes.";8,4;425;20;6,05443934626937;48;TRUE;TRUE;TRUE;41,3761519;2,1382764;2,91954371286516;37443
"1737";"RESTAURANTE DOS TORRES";"Via Augusta, 300";"Barcelona";"08017";"Sarrià-Pedralbes";"De mercado";"Crema de calabaza, langostinos y panceta al aroma de regaliz. Milhojas de mozzarella de buffala,  tomate y berenjena asada. Huevos con setas silvestres, patata y cebolla confitada. Magret de pato con arroz rojo, trigueros y shitake confitado. Tartar de atún macerado con soja,  aceite de sésamo y mantequilla de anchoas.";"Con encanto, Actual, Preferidos.";"Terraza Top, Terraza, Más reservados, Gastrobar, Mesas redondas.";"Menú para grupos";"Para amigos, Para grupos, Para cenas empresa, Para bodas y bautizos, Para negocios.";8,4;1814;42,5;7,50384074669895;77;TRUE;TRUE;TRUE;41,3979288;2,1286744;3,66720208399946;107513
"1738";"RESTAURANTE MR. ROBINSON";"Pla de Palau, 16";"Barcelona";"08003";"La Barceloneta";"Sana, Ensaladas, Tapas, Bocadillos";"Tacos de salmón Teriyaki, Milanesa Trilogy, Ensalada Sarita, Funky pizza roll, Pancake tower, Club sandwich.";"Bien calidad-precio, Actual, Moderno y fashion.";"Unknown";"Unknown";"Para amigos, Para grupos, Para negocios, Para jóvenes, Para familias.";8,4;1628;30;7,39572160860205;106;TRUE;TRUE;TRUE;41,382803;2,1845335;1,29287567236492;34389
"1739";"RESTAURANTE O'RINCÓN";"Gran Via de les Corts Catalanes, 158";"Barcelona";"08038";"Poble Sec-Montjuïc";"Castellana, Catalana";"Mejillones a la marinera. Chipirones. Pulpo. Arroz a la marinera. Entrecot de ternera. Croquetas de carne. Pescado frito. Croquetas de pescado. Bocadillo de tortilla. Albóndigas. Tallarinas. Bocadillo de jamón";"Informal, Bien calidad-precio.";"Terraza, Brunch, Económico, Comida para llevar, Acceso movilidad reducida.";"Unknown";"Para grupos, Para amigos, Para jóvenes.";8,4;679;20;6,52209279817015;58,5;TRUE;FALSE;TRUE;41,3664026;2,1381614;3,51781224957096;30792
"1740";"RESTAURANTE BAR RESTAURANTE ÁMSTERDAM";"Carrer d'Aragó, 305";"Barcelona";"08009";"Eixample Esquerre";"Hamburguesas";"Costillas con salsa barbacoa. Variados de fritos. Hamburguesa New York. Hamburguesa mexico city. Hamburguesa roma. Hamburguesa vegetariana. Hamburguesa london";"Informal.";"Terraza, Comida para llevar, Abierto en domingo, Comida a domicilio, Ticket restaurant (tarjeta).";"Unknown";"Para grupos, Para ir con niños, Para familias.";8,4;609;30;6,41345895716736;50;TRUE;TRUE;TRUE;41,3948;2,1680782;0,884556767310639;56187
